id;status;cat;ward;firstDate;lastDate
PE-554-LES;PE;IDE;Garde de nuit;2009-10-16 21:00:00;2009-10-17 07:00:00
PE-554-LES;PE;IDE;Garde de nuit;2009-10-17 21:00:00;2009-10-18 07:00:00
PE-554-LES;PE;IDE;Garde de nuit;2009-10-18 21:00:00;2009-10-19 07:00:00
PE-554-LES;PE;IDE;Garde de nuit;2009-10-21 21:00:00;2009-10-22 07:00:00
PE-554-LES;PE;IDE;Garde de nuit;2009-10-22 21:00:00;2009-10-23 07:00:00
PE-554-LES;PE;IDE;Garde de nuit;2009-10-26 21:00:00;2009-10-27 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-01 21:00:00;2009-07-02 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-02 21:00:00;2009-07-03 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-04 21:00:00;2009-07-05 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-10 21:00:00;2009-07-11 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-11 21:00:00;2009-07-12 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-12 21:00:00;2009-07-13 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-15 21:00:00;2009-07-16 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-16 21:00:00;2009-07-17 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-20 21:00:00;2009-07-21 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-21 21:00:00;2009-07-22 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-24 21:00:00;2009-07-25 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-25 21:00:00;2009-07-26 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-26 21:00:00;2009-07-27 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-29 21:00:00;2009-07-30 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-07-30 21:00:00;2009-07-31 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-03 21:00:00;2009-08-04 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-04 21:00:00;2009-08-05 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-07 21:00:00;2009-08-08 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-08 21:00:00;2009-08-09 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-09 21:00:00;2009-08-10 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-12 21:00:00;2009-08-13 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-08-13 21:00:00;2009-08-14 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-09 21:00:00;2009-09-10 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-10 21:00:00;2009-09-11 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-21 21:00:00;2009-09-22 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-22 21:00:00;2009-09-23 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-25 21:00:00;2009-09-26 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-26 21:00:00;2009-09-27 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-09-27 21:00:00;2009-09-28 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-03 21:00:00;2009-10-04 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-04 21:00:00;2009-10-05 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-07 21:00:00;2009-10-08 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-08 21:00:00;2009-10-09 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-12 21:00:00;2009-10-13 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-13 21:00:00;2009-10-14 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-16 21:00:00;2009-10-17 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-17 21:00:00;2009-10-18 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-18 21:00:00;2009-10-19 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-21 21:00:00;2009-10-22 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-22 21:00:00;2009-10-23 07:00:00
PE-555-HAJ;PE;Aide soignant;Garde de nuit;2009-10-26 21:00:00;2009-10-27 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-03 21:00:00;2009-07-04 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-05 21:00:00;2009-07-06 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-10 21:00:00;2009-07-11 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-11 21:00:00;2009-07-12 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-12 21:00:00;2009-07-13 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-15 21:00:00;2009-07-16 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-16 21:00:00;2009-07-17 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-20 21:00:00;2009-07-21 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-07-21 21:00:00;2009-07-22 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-17 21:00:00;2009-08-18 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-18 21:00:00;2009-08-19 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-21 21:00:00;2009-08-22 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-22 21:00:00;2009-08-23 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-23 21:00:00;2009-08-24 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-26 21:00:00;2009-08-27 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-27 21:00:00;2009-08-28 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-08-31 21:00:00;2009-09-01 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-01 21:00:00;2009-09-02 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-04 21:00:00;2009-09-05 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-05 21:00:00;2009-09-06 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-06 21:00:00;2009-09-07 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-09 21:00:00;2009-09-10 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-10 21:00:00;2009-09-11 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-14 21:00:00;2009-09-15 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-15 21:00:00;2009-09-16 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-18 21:00:00;2009-09-19 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-19 21:00:00;2009-09-20 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-20 21:00:00;2009-09-21 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-23 21:00:00;2009-09-24 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-28 21:00:00;2009-09-29 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-09-29 21:00:00;2009-09-30 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-02 21:00:00;2009-10-03 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-04 21:00:00;2009-10-05 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-07 21:00:00;2009-10-08 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-08 21:00:00;2009-10-09 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-13 21:00:00;2009-10-14 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-17 21:00:00;2009-10-18 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-18 21:00:00;2009-10-19 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-21 21:00:00;2009-10-22 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-22 21:00:00;2009-10-23 07:00:00
PE-556-LEJ;PE;Aide soignant;Garde de nuit;2009-10-26 21:00:00;2009-10-27 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-08 21:00:00;2009-07-09 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-09 21:00:00;2009-07-10 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-13 21:00:00;2009-07-14 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-14 21:00:00;2009-07-15 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-17 21:00:00;2009-07-18 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-18 21:00:00;2009-07-19 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-19 21:00:00;2009-07-20 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-22 21:00:00;2009-07-23 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-23 21:00:00;2009-07-24 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-27 21:00:00;2009-07-28 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-07-28 21:00:00;2009-07-29 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-14 21:00:00;2009-08-15 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-15 21:00:00;2009-08-16 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-16 21:00:00;2009-08-17 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-19 21:00:00;2009-08-20 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-20 21:00:00;2009-08-21 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-24 21:00:00;2009-08-25 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-25 21:00:00;2009-08-26 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-28 21:00:00;2009-08-29 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-29 21:00:00;2009-08-30 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-08-30 21:00:00;2009-08-31 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-02 21:00:00;2009-09-03 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-03 21:00:00;2009-09-04 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-07 21:00:00;2009-09-08 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-08 21:00:00;2009-09-09 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-16 21:00:00;2009-09-17 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-17 21:00:00;2009-09-18 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-21 21:00:00;2009-09-22 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-22 21:00:00;2009-09-23 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-25 21:00:00;2009-09-26 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-09-30 21:00:00;2009-10-01 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-10-01 21:00:00;2009-10-02 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-10-05 21:00:00;2009-10-06 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-10-06 21:00:00;2009-10-07 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-10-14 21:00:00;2009-10-15 07:00:00
PE-557-BUJ;PE;Aide soignant;Garde de nuit;2009-10-15 21:00:00;2009-10-16 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-07-01 21:00:00;2009-07-02 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-07-02 21:00:00;2009-07-03 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-07-11 21:00:00;2009-07-12 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-07-12 21:00:00;2009-07-13 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-07-15 21:00:00;2009-07-16 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-07-16 21:00:00;2009-07-17 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-03 21:00:00;2009-08-04 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-04 21:00:00;2009-08-05 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-07 21:00:00;2009-08-08 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-08 21:00:00;2009-08-09 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-09 21:00:00;2009-08-10 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-12 21:00:00;2009-08-13 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-13 21:00:00;2009-08-14 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-24 21:00:00;2009-08-25 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-25 21:00:00;2009-08-26 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-27 21:00:00;2009-08-28 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-28 21:00:00;2009-08-29 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-08-31 21:00:00;2009-09-01 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-01 21:00:00;2009-09-02 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-04 21:00:00;2009-09-05 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-05 21:00:00;2009-09-06 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-06 21:00:00;2009-09-07 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-09 21:00:00;2009-09-10 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-10 21:00:00;2009-09-11 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-14 21:00:00;2009-09-15 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-15 21:00:00;2009-09-16 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-18 21:00:00;2009-09-19 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-19 21:00:00;2009-09-20 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-20 21:00:00;2009-09-21 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-24 21:00:00;2009-09-25 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-28 21:00:00;2009-09-29 07:00:00
PE-559-BED;PE;Administration;Garde de nuit;2009-09-29 21:00:00;2009-09-30 07:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-01 08:25:00;2009-07-01 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-02 10:15:00;2009-07-02 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-03 08:25:00;2009-07-03 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-06 08:25:00;2009-07-06 17:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-07 08:25:00;2009-07-07 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-08 08:25:00;2009-07-08 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-09 08:25:00;2009-07-09 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-10 08:25:00;2009-07-10 12:46:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-13 08:25:00;2009-07-13 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-15 08:25:00;2009-07-15 15:05:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-16 08:25:00;2009-07-16 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-17 08:25:00;2009-07-17 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-20 08:25:00;2009-07-20 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-21 08:25:00;2009-07-21 17:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-22 08:25:00;2009-07-22 15:15:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-23 08:25:00;2009-07-23 17:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-24 08:25:00;2009-07-24 17:45:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-27 08:25:00;2009-07-27 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-28 08:25:00;2009-07-28 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-29 08:25:00;2009-07-29 16:45:00
PE-600-BEP;PE;Ergo;Ergo;2009-07-30 08:25:00;2009-07-30 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-17 08:25:00;2009-08-17 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-18 08:25:00;2009-08-18 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-19 08:25:00;2009-08-19 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-20 08:25:00;2009-08-20 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-21 08:25:00;2009-08-21 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-24 08:25:00;2009-08-24 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-25 08:25:00;2009-08-25 16:51:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-26 08:25:00;2009-08-26 16:41:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-27 08:25:00;2009-08-27 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-28 08:25:00;2009-08-28 16:51:00
PE-600-BEP;PE;Ergo;Ergo;2009-08-31 08:25:00;2009-08-31 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-01 08:25:00;2009-09-01 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-02 08:25:00;2009-09-02 16:41:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-03 08:25:00;2009-09-03 17:01:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-04 10:15:00;2009-09-04 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-07 08:25:00;2009-09-07 16:45:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-08 08:25:00;2009-09-08 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-09 08:25:00;2009-09-09 17:30:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-10 08:25:00;2009-09-10 16:10:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-11 08:25:00;2009-09-11 16:51:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-14 08:25:00;2009-09-14 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-15 08:25:00;2009-09-15 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-16 08:25:00;2009-09-16 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-17 12:30:00;2009-09-17 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-21 08:25:00;2009-09-21 18:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-22 08:25:00;2009-09-22 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-23 08:25:00;2009-09-23 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-29 08:25:00;2009-09-29 17:30:00
PE-600-BEP;PE;Ergo;Ergo;2009-09-30 08:25:00;2009-09-30 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-01 08:25:00;2009-10-01 18:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-06 08:25:00;2009-10-06 17:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-07 08:25:00;2009-10-07 17:30:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-08 10:15:00;2009-10-08 17:15:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-13 08:25:00;2009-10-13 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-14 08:25:00;2009-10-14 16:31:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-15 08:25:00;2009-10-15 17:40:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-20 08:25:00;2009-10-20 18:00:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-21 08:25:00;2009-10-21 17:15:00
PE-600-BEP;PE;Ergo;Ergo;2009-10-22 08:25:00;2009-10-22 17:00:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-01 08:25:00;2009-07-01 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-02 08:25:00;2009-07-02 17:01:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-03 08:25:00;2009-07-03 17:20:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-20 08:25:00;2009-07-20 17:01:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-21 08:25:00;2009-07-21 16:41:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-22 08:25:00;2009-07-22 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-23 08:25:00;2009-07-23 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-24 08:25:00;2009-07-24 16:31:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-27 08:25:00;2009-07-27 16:41:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-28 08:25:00;2009-07-28 16:51:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-29 08:25:00;2009-07-29 16:31:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-30 08:25:00;2009-07-30 16:31:00
PE-601-DUP;PE;Ergo;Ergo;2009-07-31 08:25:00;2009-07-31 16:31:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-03 08:25:00;2009-08-03 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-04 08:25:00;2009-08-04 17:15:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-05 08:25:00;2009-08-05 17:01:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-06 08:25:00;2009-08-06 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-07 08:25:00;2009-08-07 17:01:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-10 08:25:00;2009-08-10 16:51:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-11 08:25:00;2009-08-11 16:51:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-12 08:25:00;2009-08-12 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-13 08:25:00;2009-08-13 16:51:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-14 08:25:00;2009-08-14 16:51:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-17 08:25:00;2009-08-17 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-18 08:25:00;2009-08-18 16:41:00
PE-601-DUP;PE;Ergo;Ergo;2009-08-31 08:25:00;2009-08-31 16:41:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-01 08:25:00;2009-09-01 16:46:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-02 08:25:00;2009-09-02 17:00:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-03 08:25:00;2009-09-03 16:40:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-04 08:25:00;2009-09-04 16:35:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-07 08:25:00;2009-09-07 17:00:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-08 08:25:00;2009-09-08 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-09 08:25:00;2009-09-09 16:40:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-10 08:25:00;2009-09-10 16:40:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-11 08:25:00;2009-09-11 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-14 08:25:00;2009-09-14 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-15 08:25:00;2009-09-15 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-17 08:25:00;2009-09-17 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-18 08:25:00;2009-09-18 17:15:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-21 08:25:00;2009-09-21 16:50:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-22 08:25:00;2009-09-22 16:50:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-23 08:25:00;2009-09-23 16:35:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-24 08:25:00;2009-09-24 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-25 08:25:00;2009-09-25 16:50:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-28 08:25:00;2009-09-28 16:50:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-29 08:25:00;2009-09-29 16:46:00
PE-601-DUP;PE;Ergo;Ergo;2009-09-30 08:25:00;2009-09-30 17:00:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-01 08:25:00;2009-10-01 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-02 08:25:00;2009-10-02 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-05 08:25:00;2009-10-05 16:50:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-06 08:25:00;2009-10-06 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-07 08:25:00;2009-10-07 16:55:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-08 08:25:00;2009-10-08 17:00:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-09 08:25:00;2009-10-09 16:50:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-19 08:25:00;2009-10-19 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-20 08:25:00;2009-10-20 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-21 08:25:00;2009-10-21 16:40:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-22 08:25:00;2009-10-22 16:45:00
PE-601-DUP;PE;Ergo;Ergo;2009-10-23 08:25:00;2009-10-23 16:35:00
